Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST
07/11/1912,91.67,91.67,91.67,91.67
08/11/1912,91.31,91.31,91.31,91.31
11/11/1912,89.58,89.58,89.58,89.58
12/11/1912,90.1,90.1,90.1,90.1
13/11/1912,89.96,89.96,89.96,89.96
14/11/1912,90.4,90.4,90.4,90.4
15/11/1912,90.09,90.09,90.09,90.09
18/11/1912,89.97,89.97,89.97,89.97
19/11/1912,90.05,90.05,90.05,90.05
20/11/1912,90.3,90.3,90.3,90.3
21/11/1912,91.43,91.43,91.43,91.43
22/11/1912,91.01,91.01,91.01,91.01
25/11/1912,89.87,89.87,89.87,89.87
26/11/1912,90.34,90.34,90.34,90.34
27/11/1912,90.62,90.62,90.62,90.62
28/11/1912,90.62,90.62,90.62,90.62
29/11/1912,91.26,91.26,91.26,91.26
02/12/1912,90.85,90.85,90.85,90.85
03/12/1912,90.36,90.36,90.36,90.36
04/12/1912,89,89,89,89
05/12/1912,87.88,87.88,87.88,87.88
06/12/1912,87.8,87.8,87.8,87.8
09/12/1912,86.03,86.03,86.03,86.03
10/12/1912,86.02,86.02,86.02,86.02
11/12/1912,85.25,85.25,85.25,85.25
12/12/1912,86.05,86.05,86.05,86.05
13/12/1912,86.18,86.18,86.18,86.18
16/12/1912,86.22,86.22,86.22,86.22
17/12/1912,86.21,86.21,86.21,86.21
18/12/1912,85.66,85.66,85.66,85.66
19/12/1912,86.78,86.78,86.78,86.78
20/12/1912,87.85,87.85,87.85,87.85
23/12/1912,87.22,87.22,87.22,87.22
24/12/1912,87.36,87.36,87.36,87.36
25/12/1912,87.36,87.36,87.36,87.36
26/12/1912,87.33,87.33,87.33,87.33
27/12/1912,87.25,87.25,87.25,87.25
30/12/1912,87.26,87.26,87.26,87.26
31/12/1912,87.87,87.87,87.87,87.87
01/01/1913,87.87,87.87,87.87,87.87
02/01/1913,88.42,88.42,88.42,88.42
03/01/1913,87.45,87.45,87.45,87.45
06/01/1913,87.2,87.2,87.2,87.2
07/01/1913,88.02,88.02,88.02,88.02
08/01/1913,88.01,88.01,88.01,88.01
09/01/1913,88.57,88.57,88.57,88.57
10/01/1913,88.25,88.25,88.25,88.25
13/01/1913,85.96,85.96,85.96,85.96
14/01/1913,84.96,84.96,84.96,84.96
15/01/1913,85.47,85.47,85.47,85.47
16/01/1913,85.75,85.75,85.75,85.75
17/01/1913,85.61,85.61,85.61,85.61
20/01/1913,81.55,81.55,81.55,81.55
21/01/1913,82.57,82.57,82.57,82.57
22/01/1913,83.34,83.34,83.34,83.34
23/01/1913,82.94,82.94,82.94,82.94
24/01/1913,82.22,82.22,82.22,82.22
27/01/1913,82.53,82.53,82.53,82.53
28/01/1913,83.13,83.13,83.13,83.13
29/01/1913,82.92,82.92,82.92,82.92
30/01/1913,83.8,83.8,83.8,83.8
31/01/1913,83.72,83.72,83.72,83.72
03/02/1913,83.26,83.26,83.26,83.26
04/02/1913,83.38,83.38,83.38,83.38
05/02/1913,83.05,83.05,83.05,83.05
06/02/1913,82.94,82.94,82.94,82.94
07/02/1913,83.46,83.46,83.46,83.46
10/02/1913,82.93,82.93,82.93,82.93
11/02/1913,82.17,82.17,82.17,82.17
12/02/1913,82.17,82.17,82.17,82.17
13/02/1913,81.34,81.34,81.34,81.34
14/02/1913,81.79,81.79,81.79,81.79
17/02/1913,80.57,80.57,80.57,80.57
18/02/1913,79.82,79.82,79.82,79.82
19/02/1913,80.44,80.44,80.44,80.44
20/02/1913,80.2,80.2,80.2,80.2
21/02/1913,79.93,79.93,79.93,79.93
24/02/1913,79.26,79.26,79.26,79.26
25/02/1913,78.72,78.72,78.72,78.72
26/02/1913,80.05,80.05,80.05,80.05
27/02/1913,80.56,80.56,80.56,80.56
28/02/1913,80.32,80.32,80.32,80.32
03/03/1913,81.33,81.33,81.33,81.33
04/03/1913,80.71,80.71,80.71,80.71
05/03/1913,81.69,81.69,81.69,81.69
06/03/1913,81.33,81.33,81.33,81.33
07/03/1913,80.6,80.6,80.6,80.6
10/03/1913,79.27,79.27,79.27,79.27
11/03/1913,79.95,79.95,79.95,79.95
12/03/1913,79.46,79.46,79.46,79.46
13/03/1913,79.93,79.93,79.93,79.93
14/03/1913,79.81,79.81,79.81,79.81
17/03/1913,79.26,79.26,79.26,79.26
18/03/1913,78.68,78.68,78.68,78.68
19/03/1913,78.27,78.27,78.27,78.27
20/03/1913,78.25,78.25,78.25,78.25
21/03/1913,78.25,78.25,78.25,78.25
24/03/1913,78.91,78.91,78.91,78.91
25/03/1913,80.2,80.2,80.2,80.2
26/03/1913,80.31,80.31,80.31,80.31
27/03/1913,79.78,79.78,79.78,79.78
28/03/1913,80.51,80.51,80.51,80.51
31/03/1913,80.92,80.92,80.92,80.92
01/04/1913,81.92,81.92,81.92,81.92
02/04/1913,81.76,81.76,81.76,81.76
03/04/1913,82.16,82.16,82.16,82.16
04/04/1913,83.19,83.19,83.19,83.19
07/04/1913,82.35,82.35,82.35,82.35
08/04/1913,82.92,82.92,82.92,82.92
09/04/1913,82.59,82.59,82.59,82.59
10/04/1913,82.64,82.64,82.64,82.64
11/04/1913,82.14,82.14,82.14,82.14
14/04/1913,82.11,82.11,82.11,82.11
15/04/1913,81.09,81.09,81.09,81.09
16/04/1913,81.08,81.08,81.08,81.08
17/04/1913,81.28,81.28,81.28,81.28
18/04/1913,81.05,81.05,81.05,81.05
21/04/1913,81.73,81.73,81.73,81.73
22/04/1913,81.46,81.46,81.46,81.46
23/04/1913,81.25,81.25,81.25,81.25
24/04/1913,80.76,80.76,80.76,80.76
25/04/1913,79.72,79.72,79.72,79.72
28/04/1913,79.32,79.32,79.32,79.32
29/04/1913,78.39,78.39,78.39,78.39
30/04/1913,78.54,78.54,78.54,78.54
01/05/1913,79.62,79.62,79.62,79.62
02/05/1913,79.34,79.34,79.34,79.34
05/05/1913,79.95,79.95,79.95,79.95
06/05/1913,79.21,79.21,79.21,79.21
07/05/1913,79.52,79.52,79.52,79.52
08/05/1913,79.4,79.4,79.4,79.4
09/05/1913,79.23,79.23,79.23,79.23
12/05/1913,78.58,78.58,78.58,78.58
13/05/1913,79.04,79.04,79.04,79.04
14/05/1913,78.72,78.72,78.72,78.72
15/05/1913,78.51,78.51,78.51,78.51
16/05/1913,78.83,78.83,78.83,78.83
19/05/1913,78.73,78.73,78.73,78.73
20/05/1913,79.06,79.06,79.06,79.06
21/05/1913,79.01,79.01,79.01,79.01
22/05/1913,79.5,79.5,79.5,79.5
23/05/1913,79.5,79.5,79.5,79.5
26/05/1913,79.72,79.72,79.72,79.72
27/05/1913,79.22,79.22,79.22,79.22
28/05/1913,78.48,78.48,78.48,78.48
29/05/1913,78.38,78.38,78.38,78.38
30/05/1913,78.38,78.38,78.38,78.38
02/06/1913,77.27,77.27,77.27,77.27
03/06/1913,76.68,76.68,76.68,76.68
04/06/1913,75.67,75.67,75.67,75.67
05/06/1913,75.07,75.07,75.07,75.07
06/06/1913,75.21,75.21,75.21,75.21
09/06/1913,73.9,73.9,73.9,73.9
10/06/1913,72.34,72.34,72.34,72.34
11/06/1913,72.11,72.11,72.11,72.11
12/06/1913,74.28,74.28,74.28,74.28
13/06/1913,74.58,74.58,74.58,74.58
16/06/1913,74.58,74.58,74.58,74.58
17/06/1913,74.91,74.91,74.91,74.91
18/06/1913,75.85,75.85,75.85,75.85
19/06/1913,75.41,75.41,75.41,75.41
20/06/1913,74.91,74.91,74.91,74.91
23/06/1913,74.33,74.33,74.33,74.33
24/06/1913,75.21,75.21,75.21,75.21
25/06/1913,75.38,75.38,75.38,75.38
26/06/1913,74.93,74.93,74.93,74.93
27/06/1913,74.7,74.7,74.7,74.7
30/06/1913,74.89,74.89,74.89,74.89
01/07/1913,75.43,75.43,75.43,75.43
02/07/1913,75.84,75.84,75.84,75.84
03/07/1913,75.83,75.83,75.83,75.83
04/07/1913,75.83,75.83,75.83,75.83
07/07/1913,75.67,75.67,75.67,75.67
08/07/1913,75.52,75.52,75.52,75.52
09/07/1913,75.23,75.23,75.23,75.23
10/07/1913,75.51,75.51,75.51,75.51
11/07/1913,75.4,75.4,75.4,75.4
14/07/1913,75.23,75.23,75.23,75.23
15/07/1913,75.41,75.41,75.41,75.41
16/07/1913,76.51,76.51,76.51,76.51
17/07/1913,76.18,76.18,76.18,76.18
18/07/1913,77.1,77.1,77.1,77.1
21/07/1913,78.16,78.16,78.16,78.16
22/07/1913,78.09,78.09,78.09,78.09
23/07/1913,77.84,77.84,77.84,77.84
24/07/1913,78.65,78.65,78.65,78.65
25/07/1913,78.36,78.36,78.36,78.36
28/07/1913,79.06,79.06,79.06,79.06
29/07/1913,78.93,78.93,78.93,78.93
30/07/1913,78.59,78.59,78.59,78.59
31/07/1913,78.48,78.48,78.48,78.48
01/08/1913,78.21,78.21,78.21,78.21
04/08/1913,78.75,78.75,78.75,78.75
05/08/1913,79.52,79.52,79.52,79.52
06/08/1913,79.16,79.16,79.16,79.16
07/08/1913,79.51,79.51,79.51,79.51
08/08/1913,79.32,79.32,79.32,79.32
11/08/1913,79.73,79.73,79.73,79.73
12/08/1913,80.68,80.68,80.68,80.68
13/08/1913,80.93,80.93,80.93,80.93
14/08/1913,80.46,80.46,80.46,80.46
15/08/1913,79.5,79.5,79.5,79.5
18/08/1913,79.85,79.85,79.85,79.85
19/08/1913,79.96,79.96,79.96,79.96
20/08/1913,80.37,80.37,80.37,80.37
21/08/1913,80.14,80.14,80.14,80.14
22/08/1913,80.07,80.07,80.07,80.07
25/08/1913,80.3,80.3,80.3,80.3
26/08/1913,80.29,80.29,80.29,80.29
27/08/1913,80.15,80.15,80.15,80.15
28/08/1913,81.33,81.33,81.33,81.33
29/08/1913,81.81,81.81,81.81,81.81
01/09/1913,81.81,81.81,81.81,81.81
02/09/1913,80.94,80.94,80.94,80.94
03/09/1913,80.3,80.3,80.3,80.3
04/09/1913,80.27,80.27,80.27,80.27
05/09/1913,81.13,81.13,81.13,81.13
08/09/1913,81.39,81.39,81.39,81.39
09/09/1913,81.5,81.5,81.5,81.5
10/09/1913,82.12,82.12,82.12,82.12
11/09/1913,82.17,82.17,82.17,82.17
12/09/1913,82.95,82.95,82.95,82.95
15/09/1913,82.81,82.81,82.81,82.81
16/09/1913,83.04,83.04,83.04,83.04
17/09/1913,82.38,82.38,82.38,82.38
18/09/1913,82.53,82.53,82.53,82.53
19/09/1913,82.58,82.58,82.58,82.58
22/09/1913,83.01,83.01,83.01,83.01
23/09/1913,82.72,82.72,82.72,82.72
24/09/1913,82.13,82.13,82.13,82.13
25/09/1913,82.19,82.19,82.19,82.19
26/09/1913,81.96,81.96,81.96,81.96
29/09/1913,81.23,81.23,81.23,81.23
30/09/1913,80.37,80.37,80.37,80.37
01/10/1913,80.79,80.79,80.79,80.79
02/10/1913,81.43,81.43,81.43,81.43
03/10/1913,80.79,80.79,80.79,80.79
06/10/1913,79.82,79.82,79.82,79.82
07/10/1913,79.89,79.89,79.89,79.89
08/10/1913,79.17,79.17,79.17,79.17
09/10/1913,79.27,79.27,79.27,79.27
10/10/1913,79.07,79.07,79.07,79.07
13/10/1913,79.07,79.07,79.07,79.07
14/10/1913,77.64,77.64,77.64,77.64
15/10/1913,77.85,77.85,77.85,77.85
16/10/1913,77.09,77.09,77.09,77.09
17/10/1913,77.37,77.37,77.37,77.37
20/10/1913,78.06,78.06,78.06,78.06
21/10/1913,79.6,79.6,79.6,79.6
22/10/1913,79.02,79.02,79.02,79.02
23/10/1913,78.4,78.4,78.4,78.4
24/10/1913,78.61,78.61,78.61,78.61
27/10/1913,79.38,79.38,79.38,79.38
28/10/1913,78.94,78.94,78.94,78.94
29/10/1913,79.13,79.13,79.13,79.13
30/10/1913,78.6,78.6,78.6,78.6
31/10/1913,78.3,78.3,78.3,78.3
03/11/1913,77.76,77.76,77.76,77.76
04/11/1913,77.76,77.76,77.76,77.76
05/11/1913,78.11,78.11,78.11,78.11
06/11/1913,77.33,77.33,77.33,77.33
07/11/1913,77.04,77.04,77.04,77.04
10/11/1913,75.94,75.94,75.94,75.94
11/11/1913,76.36,76.36,76.36,76.36
12/11/1913,76.96,76.96,76.96,76.96
13/11/1913,76.86,76.86,76.86,76.86
14/11/1913,77.25,77.25,77.25,77.25
17/11/1913,77.07,77.07,77.07,77.07
18/11/1913,77.25,77.25,77.25,77.25
19/11/1913,76.94,76.94,76.94,76.94
20/11/1913,76.48,76.48,76.48,76.48
21/11/1913,76.18,76.18,76.18,76.18
24/11/1913,76.11,76.11,76.11,76.11
25/11/1913,76.86,76.86,76.86,76.86
26/11/1913,76.68,76.68,76.68,76.68
27/11/1913,76.68,76.68,76.68,76.68
28/11/1913,76.21,76.21,76.21,76.21
01/12/1913,75.77,75.77,75.77,75.77
02/12/1913,76.23,76.23,76.23,76.23
03/12/1913,76.83,76.83,76.83,76.83
04/12/1913,77.01,77.01,77.01,77.01
05/12/1913,76.89,76.89,76.89,76.89
08/12/1913,76.87,76.87,76.87,76.87
09/12/1913,75.97,75.97,75.97,75.97
10/12/1913,76.17,76.17,76.17,76.17
11/12/1913,76.26,76.26,76.26,76.26
12/12/1913,75.59,75.59,75.59,75.59
15/12/1913,75.27,75.27,75.27,75.27
16/12/1913,75.69,75.69,75.69,75.69
17/12/1913,75.78,75.78,75.78,75.78
18/12/1913,75.78,75.78,75.78,75.78
19/12/1913,76.71,76.71,76.71,76.71
22/12/1913,78.06,78.06,78.06,78.06
23/12/1913,78.11,78.11,78.11,78.11
24/12/1913,78.34,78.34,78.34,78.34
25/12/1913,78.34,78.34,78.34,78.34
26/12/1913,78.85,78.85,78.85,78.85
29/12/1913,78.48,78.48,78.48,78.48
30/12/1913,78.26,78.26,78.26,78.26
31/12/1913,78.78,78.78,78.78,78.78
01/01/1914,78.78,78.78,78.78,78.78
02/01/1914,78.59,78.59,78.59,78.59
05/01/1914,79,79,79,79
06/01/1914,79.26,79.26,79.26,79.26
07/01/1914,79.17,79.17,79.17,79.17
08/01/1914,78.81,78.81,78.81,78.81
09/01/1914,79.06,79.06,79.06,79.06
12/01/1914,79.29,79.29,79.29,79.29
13/01/1914,79.62,79.62,79.62,79.62
14/01/1914,80.64,80.64,80.64,80.64
15/01/1914,80.95,80.95,80.95,80.95
16/01/1914,80.81,80.81,80.81,80.81
19/01/1914,81.21,81.21,81.21,81.21
20/01/1914,81.01,81.01,81.01,81.01
21/01/1914,81.92,81.92,81.92,81.92
22/01/1914,82.66,82.66,82.66,82.66
23/01/1914,82.7,82.7,82.7,82.7
26/01/1914,82.88,82.88,82.88,82.88
27/01/1914,82.68,82.68,82.68,82.68
28/01/1914,82.12,82.12,82.12,82.12
29/01/1914,81.72,81.72,81.72,81.72
30/01/1914,82.8,82.8,82.8,82.8
02/02/1914,82.55,82.55,82.55,82.55
03/02/1914,83.19,83.19,83.19,83.19
04/02/1914,82.9,82.9,82.9,82.9
05/02/1914,82.85,82.85,82.85,82.85
06/02/1914,82.34,82.34,82.34,82.34
09/02/1914,82.44,82.44,82.44,82.44
10/02/1914,82.36,82.36,82.36,82.36
11/02/1914,82.5,82.5,82.5,82.5
12/02/1914,82.5,82.5,82.5,82.5
13/02/1914,82.84,82.84,82.84,82.84
16/02/1914,82.6,82.6,82.6,82.6
17/02/1914,82.48,82.48,82.48,82.48
18/02/1914,82.69,82.69,82.69,82.69
19/02/1914,82.65,82.65,82.65,82.65
20/02/1914,82.78,82.78,82.78,82.78
23/02/1914,82.78,82.78,82.78,82.78
24/02/1914,82.34,82.34,82.34,82.34
25/02/1914,81.31,81.31,81.31,81.31
26/02/1914,81.47,81.47,81.47,81.47
27/02/1914,82,82,82,82
02/03/1914,81.66,81.66,81.66,81.66
03/03/1914,81.72,81.72,81.72,81.72
04/03/1914,82.19,82.19,82.19,82.19
05/03/1914,81.75,81.75,81.75,81.75
06/03/1914,81.12,81.12,81.12,81.12
09/03/1914,81.36,81.36,81.36,81.36
10/03/1914,81.94,81.94,81.94,81.94
11/03/1914,81.57,81.57,81.57,81.57
12/03/1914,81.2,81.2,81.2,81.2
13/03/1914,81.64,81.64,81.64,81.64
16/03/1914,81.68,81.68,81.68,81.68
17/03/1914,82.32,82.32,82.32,82.32
18/03/1914,82.32,82.32,82.32,82.32
19/03/1914,82.54,82.54,82.54,82.54
20/03/1914,83.43,83.43,83.43,83.43
23/03/1914,83.19,83.19,83.19,83.19
24/03/1914,83.1,83.1,83.1,83.1
25/03/1914,82.57,82.57,82.57,82.57
26/03/1914,82.31,82.31,82.31,82.31
27/03/1914,81.83,81.83,81.83,81.83
30/03/1914,81.64,81.64,81.64,81.64
31/03/1914,82.39,82.39,82.39,82.39
01/04/1914,82.46,82.46,82.46,82.46
02/04/1914,82.47,82.47,82.47,82.47
03/04/1914,82.11,82.11,82.11,82.11
06/04/1914,82.18,82.18,82.18,82.18
07/04/1914,82.18,82.18,82.18,82.18
08/04/1914,81.92,81.92,81.92,81.92
09/04/1914,81.56,81.56,81.56,81.56
10/04/1914,81.56,81.56,81.56,81.56
13/04/1914,81.05,81.05,81.05,81.05
14/04/1914,80.55,80.55,80.55,80.55
15/04/1914,80,80,80,80
16/04/1914,79.9,79.9,79.9,79.9
17/04/1914,79.72,79.72,79.72,79.72
20/04/1914,78.88,78.88,78.88,78.88
21/04/1914,79.35,79.35,79.35,79.35
22/04/1914,79.52,79.52,79.52,79.52
23/04/1914,78.73,78.73,78.73,78.73
24/04/1914,77.52,77.52,77.52,77.52
27/04/1914,77.82,77.82,77.82,77.82
28/04/1914,78.79,78.79,78.79,78.79
29/04/1914,78.61,78.61,78.61,78.61
30/04/1914,79.12,79.12,79.12,79.12
01/05/1914,80.11,80.11,80.11,80.11
04/05/1914,79.89,79.89,79.89,79.89
05/05/1914,79.89,79.89,79.89,79.89
06/05/1914,79.78,79.78,79.78,79.78
07/05/1914,79.85,79.85,79.85,79.85
08/05/1914,79.16,79.16,79.16,79.16
11/05/1914,80.03,80.03,80.03,80.03
12/05/1914,80.1,80.1,80.1,80.1
13/05/1914,80.05,80.05,80.05,80.05
14/05/1914,81.05,81.05,81.05,81.05
15/05/1914,81.11,81.11,81.11,81.11
18/05/1914,81.36,81.36,81.36,81.36
19/05/1914,81.66,81.66,81.66,81.66
20/05/1914,81.46,81.46,81.46,81.46
21/05/1914,80.89,80.89,80.89,80.89
22/05/1914,80.85,80.85,80.85,80.85
25/05/1914,81.23,81.23,81.23,81.23
26/05/1914,81.25,81.25,81.25,81.25
27/05/1914,81.56,81.56,81.56,81.56
28/05/1914,81.55,81.55,81.55,81.55
29/05/1914,81.57,81.57,81.57,81.57
01/06/1914,80.98,80.98,80.98,80.98
02/06/1914,80.5,80.5,80.5,80.5
03/06/1914,80.82,80.82,80.82,80.82
04/06/1914,81.17,81.17,81.17,81.17
05/06/1914,81.19,81.19,81.19,81.19
08/06/1914,81.64,81.64,81.64,81.64
09/06/1914,81.81,81.81,81.81,81.81
10/06/1914,81.84,81.84,81.84,81.84
11/06/1914,81.61,81.61,81.61,81.61
12/06/1914,81.76,81.76,81.76,81.76
15/06/1914,81.46,81.46,81.46,81.46
16/06/1914,81.28,81.28,81.28,81.28
17/06/1914,81.03,81.03,81.03,81.03
18/06/1914,81.25,81.25,81.25,81.25
19/06/1914,81.33,81.33,81.33,81.33
22/06/1914,81.58,81.58,81.58,81.58
23/06/1914,81.19,81.19,81.19,81.19
24/06/1914,80.23,80.23,80.23,80.23
25/06/1914,79.3,79.3,79.3,79.3
26/06/1914,80.06,80.06,80.06,80.06
29/06/1914,80,80,80,80
30/06/1914,80.66,80.66,80.66,80.66
01/07/1914,80.33,80.33,80.33,80.33
02/07/1914,80.64,80.64,80.64,80.64
03/07/1914,81.27,81.27,81.27,81.27
06/07/1914,81.4,81.4,81.4,81.4
07/07/1914,81.6,81.6,81.6,81.6
08/07/1914,81.79,81.79,81.79,81.79
09/07/1914,81.61,81.61,81.61,81.61
10/07/1914,81.3,81.3,81.3,81.3
13/07/1914,80.86,80.86,80.86,80.86
14/07/1914,81.11,81.11,81.11,81.11
15/07/1914,80.34,80.34,80.34,80.34
16/07/1914,80.43,80.43,80.43,80.43
17/07/1914,80.41,80.41,80.41,80.41
20/07/1914,80.41,80.41,80.41,80.41
21/07/1914,80.76,80.76,80.76,80.76
22/07/1914,80.83,80.83,80.83,80.83
23/07/1914,80.52,80.52,80.52,80.52
24/07/1914,79.71,79.71,79.71,79.71
27/07/1914,79.07,79.07,79.07,79.07
28/07/1914,76.28,76.28,76.28,76.28
29/07/1914,76.72,76.72,76.72,76.72
30/07/1914,71.42,71.42,71.42,71.42
31/07/1914,71.42,71.42,71.42,71.42
03/08/1914,71.42,71.42,71.42,71.42
04/08/1914,71.42,71.42,71.42,71.42
05/08/1914,71.42,71.42,71.42,71.42
06/08/1914,71.42,71.42,71.42,71.42
07/08/1914,71.42,71.42,71.42,71.42
10/08/1914,71.42,71.42,71.42,71.42
11/08/1914,71.42,71.42,71.42,71.42
12/08/1914,71.42,71.42,71.42,71.42
13/08/1914,71.42,71.42,71.42,71.42
14/08/1914,71.42,71.42,71.42,71.42
17/08/1914,71.42,71.42,71.42,71.42
18/08/1914,71.42,71.42,71.42,71.42
19/08/1914,71.42,71.42,71.42,71.42
20/08/1914,71.42,71.42,71.42,71.42
21/08/1914,71.42,71.42,71.42,71.42
24/08/1914,71.42,71.42,71.42,71.42
25/08/1914,71.42,71.42,71.42,71.42
26/08/1914,71.42,71.42,71.42,71.42
27/08/1914,71.42,71.42,71.42,71.42
28/08/1914,71.42,71.42,71.42,71.42
31/08/1914,71.42,71.42,71.42,71.42
01/09/1914,71.42,71.42,71.42,71.42
02/09/1914,71.42,71.42,71.42,71.42
03/09/1914,71.42,71.42,71.42,71.42
04/09/1914,71.42,71.42,71.42,71.42
07/09/1914,71.42,71.42,71.42,71.42
08/09/1914,71.42,71.42,71.42,71.42
09/09/1914,71.42,71.42,71.42,71.42
10/09/1914,71.42,71.42,71.42,71.42
11/09/1914,71.42,71.42,71.42,71.42
14/09/1914,71.42,71.42,71.42,71.42
15/09/1914,71.42,71.42,71.42,71.42
16/09/1914,71.42,71.42,71.42,71.42
17/09/1914,71.42,71.42,71.42,71.42
18/09/1914,71.42,71.42,71.42,71.42
21/09/1914,71.42,71.42,71.42,71.42
22/09/1914,71.42,71.42,71.42,71.42
23/09/1914,71.42,71.42,71.42,71.42
24/09/1914,71.42,71.42,71.42,71.42
25/09/1914,71.42,71.42,71.42,71.42
28/09/1914,71.42,71.42,71.42,71.42
29/09/1914,71.42,71.42,71.42,71.42
30/09/1914,71.42,71.42,71.42,71.42
01/10/1914,71.42,71.42,71.42,71.42
02/10/1914,71.42,71.42,71.42,71.42
05/10/1914,71.42,71.42,71.42,71.42
06/10/1914,71.42,71.42,71.42,71.42
07/10/1914,71.42,71.42,71.42,71.42
08/10/1914,71.42,71.42,71.42,71.42
09/10/1914,71.42,71.42,71.42,71.42
12/10/1914,71.42,71.42,71.42,71.42
13/10/1914,71.42,71.42,71.42,71.42
14/10/1914,71.42,71.42,71.42,71.42
15/10/1914,71.42,71.42,71.42,71.42
16/10/1914,71.42,71.42,71.42,71.42
19/10/1914,71.42,71.42,71.42,71.42
20/10/1914,71.42,71.42,71.42,71.42
21/10/1914,71.42,71.42,71.42,71.42
22/10/1914,71.42,71.42,71.42,71.42
23/10/1914,71.42,71.42,71.42,71.42
26/10/1914,71.42,71.42,71.42,71.42
27/10/1914,71.42,71.42,71.42,71.42
28/10/1914,71.42,71.42,71.42,71.42
29/10/1914,71.42,71.42,71.42,71.42
30/10/1914,71.42,71.42,71.42,71.42
02/11/1914,71.42,71.42,71.42,71.42
03/11/1914,71.42,71.42,71.42,71.42
04/11/1914,71.42,71.42,71.42,71.42
05/11/1914,71.42,71.42,71.42,71.42
06/11/1914,71.42,71.42,71.42,71.42
09/11/1914,71.42,71.42,71.42,71.42
10/11/1914,71.42,71.42,71.42,71.42
11/11/1914,71.42,71.42,71.42,71.42
12/11/1914,71.42,71.42,71.42,71.42
13/11/1914,71.42,71.42,71.42,71.42
16/11/1914,71.42,71.42,71.42,71.42
17/11/1914,71.42,71.42,71.42,71.42
18/11/1914,71.42,71.42,71.42,71.42
19/11/1914,71.42,71.42,71.42,71.42
20/11/1914,71.42,71.42,71.42,71.42
23/11/1914,71.42,71.42,71.42,71.42
24/11/1914,71.42,71.42,71.42,71.42
25/11/1914,71.42,71.42,71.42,71.42
26/11/1914,71.42,71.42,71.42,71.42
27/11/1914,71.42,71.42,71.42,71.42
30/11/1914,71.42,71.42,71.42,71.42
01/12/1914,71.42,71.42,71.42,71.42
02/12/1914,71.42,71.42,71.42,71.42
03/12/1914,71.42,71.42,71.42,71.42
04/12/1914,71.42,71.42,71.42,71.42
07/12/1914,71.42,71.42,71.42,71.42
08/12/1914,71.42,71.42,71.42,71.42
09/12/1914,71.42,71.42,71.42,71.42
10/12/1914,71.42,71.42,71.42,71.42
11/12/1914,71.42,71.42,71.42,71.42
14/12/1914,56.76,56.76,56.76,56.76
15/12/1914,55.07,55.07,55.07,55.07
16/12/1914,55.35,55.35,55.35,55.35
17/12/1914,55.36,55.36,55.36,55.36
18/12/1914,55.09,55.09,55.09,55.09
21/12/1914,54.46,54.46,54.46,54.46
22/12/1914,54.42,54.42,54.42,54.42
23/12/1914,53.46,53.46,53.46,53.46
24/12/1914,53.17,53.17,53.17,53.17
25/12/1914,53.17,53.17,53.17,53.17
28/12/1914,54.55,54.55,54.55,54.55
29/12/1914,54.58,54.58,54.58,54.58
30/12/1914,54.55,54.55,54.55,54.55
31/12/1914,54.63,54.63,54.63,54.58
01/01/1915,54.63,54.63,54.63,54.58
04/01/1915,55.44,55.44,55.44,55.44
05/01/1915,55.5,55.5,55.5,55.5
06/01/1915,55.4,55.4,55.4,55.4
07/01/1915,56.08,56.08,56.08,56.08
08/01/1915,56.55,56.55,56.55,56.55
11/01/1915,57.37,57.37,57.37,57.37
12/01/1915,57.44,57.44,57.44,57.44
13/01/1915,57.35,57.35,57.35,57.35
14/01/1915,57.51,57.51,57.51,57.51
15/01/1915,57.9,57.9,57.9,57.9
18/01/1915,58.12,58.12,58.12,58.12
19/01/1915,58.11,58.11,58.11,58.11
20/01/1915,58.42,58.42,58.42,58.42
21/01/1915,58.51,58.51,58.51,58.51
22/01/1915,58.21,58.21,58.21,58.21
25/01/1915,58.06,58.06,58.06,58.06
26/01/1915,58.24,58.24,58.24,58.24
27/01/1915,57.07,57.07,57.07,57.07
28/01/1915,57.25,57.25,57.25,57.25
29/01/1915,56.54,56.54,56.54,56.54
01/02/1915,55.59,55.59,55.59,55.59
02/02/1915,57.26,57.26,57.26,57.26
03/02/1915,56.9,56.9,56.9,56.9
04/02/1915,56.83,56.83,56.83,56.83
05/02/1915,56.16,56.16,56.16,56.16
08/02/1915,56.31,56.31,56.31,56.31
09/02/1915,56.85,56.85,56.85,56.85
10/02/1915,57.05,57.05,57.05,57.05
11/02/1915,57.83,57.83,57.83,57.83
12/02/1915,57.83,57.83,57.83,57.83
15/02/1915,57.02,57.02,57.02,57.02
16/02/1915,56.64,56.64,56.64,56.64
17/02/1915,55.7,55.7,55.7,55.7
18/02/1915,55.53,55.53,55.53,55.53
19/02/1915,55.38,55.38,55.38,55.38
22/02/1915,55.38,55.38,55.38,55.38
23/02/1915,54.4,54.4,54.4,54.4
24/02/1915,54.22,54.22,54.22,54.22
25/02/1915,54.61,54.61,54.61,54.61
26/02/1915,55.02,55.02,55.02,55.02
01/03/1915,55.29,55.29,55.29,55.29
02/03/1915,55.66,55.66,55.66,55.66
03/03/1915,55.88,55.88,55.88,55.88
04/03/1915,56,56,56,56
05/03/1915,56.51,56.51,56.51,56.51
08/03/1915,56.98,56.98,56.98,56.98
09/03/1915,56.88,56.88,56.88,56.88
